block,avg_lat,avg_lng
LONGVIEW CT 0,37.7482149067857,-122.450598615357
BURNETT AVE 400,37.7548782433333,-122.443959206296
LYNCH ST 0,37.79586137,-122.417657420769
21ST AVE 0,37.7865450226316,-122.480979877368
HARRISON ST 2200,37.7609161,-122.41233356
CALIFORNIA ST 1200,37.7913800982609,-122.415172014348
ULLOA ST 1400,37.74137451,-122.471831126667
TENNESSEE ST 1800,37.74838264,-122.38787982
14TH ST 400,37.7680386684507,-122.423294803521
HAIGHT ST 200,37.7728007322222,-122.426497973333
GIRARD ST 1300,37.7161557033333,-122.400262956667
LARKIN ST 1600,37.793005625,-122.419476295
SANSOME ST 100,37.7916534277778,-122.400660013333
STOCKTON ST 1200,37.7971123782927,-122.408508797805
47TH AVE 500,37.7780204934884,-122.508244082326
FULTON ST 4800,37.7728501125,-122.483555105
MANSELL ST 300,37.720592938,-122.404477882
DARTMOUTH ST 700,37.7213614942424,-122.40975946
WANDA ST 0,37.7228904576471,-122.440171852941
GROVE ST 600,37.7775010474419,-122.427371660465
LONDON ST 800,37.7166142263636,-122.439931348182
PINE ST 1400,37.7897210831579,-122.419847148421
CALIFORNIA ST 3600,37.7863239966667,-122.453923781333
HAMPSHIRE ST 700,37.7598977093548,-122.407975554516
TORNEY AVE 1000,37.80018425,-122.451969683333
OCEAN AVE 100,37.7234103676667,-122.440089171667
DARIEN WAY 200,37.7318233433333,-122.469243886667
16TH ST 2300,37.76647116,-122.41040925
EUREKA ST 500,37.7535924291429,-122.437432291143
ULLOA ST 1700,37.7412563933333,-122.474963598333
VICENTE ST 3500,37.7380547144444,-122.504895374444
EGBERT AVE 1300,37.722140073125,-122.391525596875
TOPAZ WAY 100,37.7406123835714,-122.436524700714
ALTA MAR WAY 0,37.780327408,-122.507868765
SCOTT ST 2300,37.7912979285714,-122.439691684286
CONGO ST 200,37.730986369,-122.442015749
CAYUGA AVE 2200,37.7096457945455,-122.455185902727
VALLEJO ST 1500,37.79682849,-122.422655215185
SACRAMENTO ST 2200,37.7902819575,-122.43004302875
INDIANA ST 700,37.76093896,-122.39174713
SAN BENITO WAY 300,37.730327852093,-122.467285637209
LANSING ST 0,37.7859429725,-122.394218295
SANTA PAULA AVE 100,37.737456423,-122.463324791
MENDELL ST 1200,37.7355752157143,-122.389456124286
RIVERA ST 3000,37.7457812025,-122.4989904
KIRKHAM ST 1700,37.7596424857143,-122.479535128571
SAINT FRANCIS BLVD 400,37.73492874,-122.46673142
MAXWELL CT 100,37.7669953322222,-122.423705758889
DEWEY BLVD 400,37.7466195828947,-122.460109560789
CORNWALL ST 0,37.7850757116667,-122.459829424167
PIOCHE ST 200,37.72836428,-122.42090751
HOLLOWAY AVE 0,37.7218527866667,-122.453561591667
CARVER ST 0,37.7423134210526,-122.409954541053
REVERE AVE 1200,37.7279719622727,-122.383613950455
20TH ST 4400,37.7575543863636,-122.437355451515
NELSON RISING LN 600,37.76953273,-122.39234483
JAMESTOWN AVE 1000,37.719011919,-122.3945407775
CHRISTMAS TREE POINT RD 0,37.75446764,-122.44674509
SUSSEX ST 300,37.7372178407143,-122.438792723571
THOMAS AVE 0,37.72511976,-122.38310488
THORNTON AVE 100,37.7307825190909,-122.393542938182
HOWARD ST 700,37.7844351985714,-122.401584131429
HERON ST 0,37.774627196,-122.408566676
UTAH ST 100,37.7677063425,-122.4069190025
DRUMM ST 300,37.79691373,-122.39665068
MODOC AVE 0,37.715027814,-122.449032208
16TH ST 3300,37.7647319440817,-122.427712606939
POLARIS WAY 300,37.7086361445,-122.43932925
FARGO PL 0,37.77448208,-122.403206425
CLAY ST 3700,37.7880693982143,-122.454632518214
07TH AVE 1300,37.7630833324324,-122.464130514595
BEVERLY ST 200,37.72047946,-122.471673257073
BAKER ST 700,37.7778406364865,-122.441866597838
SANTOS ST 100,37.71045984,-122.418820612308
CONGO ST 300,37.73202885,-122.44212884
SOMERSET ST 1400,37.7140672377778,-122.402551725556
FAIR OAKS ST 300,37.7509799482051,-122.423937361026
COMMONWEALTH AVE 0,37.785231532963,-122.455762628148
MCALLISTER ST 2000,37.7770893125,-122.445777609286
JONES ST 1200,37.792891265,-122.414466667143
MAYNARD ST 100,37.7293409981633,-122.42714505449
WASHINGTON ST 300,37.79551433,-122.39994355
BAKER ST 2800,37.7973420781818,-122.445742022273
SARGENT ST 500,37.7160171954545,-122.467601381818
GRATTAN ST 100,37.76403671625,-122.450420185
SHRADER ST 1600,37.75986445,-122.449712795
25TH AVE 700,37.775295896,-122.484466107
SUSSEX ST 0,37.7365733123529,-122.433580807843
14TH AVE 1600,37.757078314,-122.471222466667
MANSELL ST 0,37.7213699833333,-122.401452193333
BROMPTON AVE 100,37.7329451683333,-122.434974110833
PARKER AVE 100,37.7827229508955,-122.454436035373
MCALLISTER ST 1900,37.7770665961194,-122.444049028955
KEARNY ST 1800,37.804982125,-122.40690731
EUCALYPTUS DR 1500,37.7307986623077,-122.487669733077
MINNESOTA ST 1500,37.751028485,-122.38942223
MORELAND ST 100,37.7395563241667,-122.435141871944
LIPPARD AVE 0,37.7348951825926,-122.435520267407
NORTH POINT ST 1000,37.80543904,-122.424500895
BROMLEY PL 0,37.793016695,-122.432296725
36TH AVE 2700,37.7357468,-122.4931692704
IRVING ST 1500,37.7636870031034,-122.474348590345
BELL CT 0,37.7340561858333,-122.385231805833
CRESTA VISTA DR 0,37.7353823821053,-122.458475010526
OGDEN AVE 200,37.73614183,-122.41506339
HEYMAN AVE 0,37.74200972,-122.420282705455
06TH AVE 1300,37.7633534727119,-122.462980446271
OAK ST 1400,37.772159773,-122.4432122595
COLUMBUS AVE 100,37.7966670813333,-122.404847864
NORTHRIDGE RD 100,37.7308891113333,-122.377356956
FRANCISCO ST 2400,37.8005903653571,-122.445552725714
MAIDEN LN 100,37.7880722913333,-122.405850588
ULLOA ST 3100,37.74044806375,-122.48992394
FRANCE AVE 0,37.71965079,-122.43804532
44TH AVE 1200,37.763365925625,-122.503992633542
STAPLES AVE 500,37.7291534746154,-122.453233167692
47TH AVE 800,37.7724347517308,-122.507810687308
POLK ST 100,37.77762276,-122.41820991
BURROWS ST 1600,37.7247897746667,-122.419405666667
19TH ST 1500,37.7612567633333,-122.397825321667
MARIST CT 0,37.73343882,-122.38046755
SACRAMENTO ST 3200,37.7882511124242,-122.446333913939
32ND AVE 100,37.7858944946154,-122.492909950769
INGALLS ST 1500,37.7292917533333,-122.383713766667
16TH ST 1200,37.7664297,-122.39960301
26TH AVE 2100,37.7473926617778,-122.483505340222
GREAT HWY 1700,37.75385061,-122.5082960312
FONT BLVD 300,37.7172958164,-122.4766821904
SOUTH VAN NESS AVE 1300,37.7516266407273,-122.416204208364
LAIDLEY ST 300,37.7373637976,-122.428924776
HAIGHT ST 800,37.7714285216071,-122.436163683571
GREENWICH ST 1800,37.7996876529412,-122.430187657353
LESSING ST 0,37.70872889375,-122.45562034375
EUGENIA AVE 400,37.740696435,-122.418612565
RICO WAY 0,37.8050173131818,-122.439368932273
37TH AVE 2100,37.74711201,-122.49568054
20TH ST 3000,37.7590254576471,-122.411140318235
GEARY BLVD 5700,37.7802097315789,-122.480983131579
PINE ST 500,37.79158678,-122.404812685
MOUNT VERNON AVE 600,37.7192469041667,-122.450373045833
DUNCAN ST 1000,37.7454639633333,-122.443616132222
NORIEGA ST 1700,37.7539577922222,-122.482321926667
KEY AVE 1100,37.7206208152174,-122.398891631739
HYDE ST 200,37.7830522955556,-122.415767861111
29TH AVE 1900,37.7509882770213,-122.486985662979
OCTAVIA ST 500,37.7771406633333,-122.424713055714
35TH AVE 1600,37.7562847958696,-122.49382427413
POTRERO AVE 400,37.7637326138095,-122.407187729524
DAVIS ST 600,37.798403503,-122.398522616
ALBION ST 100,37.7640388295946,-122.422792737162
GEARY BLVD 5900,37.7799793593333,-122.483059566667
VERNON ST 400,37.7206554954286,-122.468025310571
OXFORD ST 100,37.727979833871,-122.420117299355
SAN JOSE AVE 1800,37.7278709141176,-122.440760286667
FREELON ST 0,37.7794153225,-122.39606041
SAINT FRANCIS BLVD 200,37.73486669,-122.468406805
DOUGLASS ST 500,37.7548071858621,-122.438848555862
FILLMORE ST 1900,37.7874806668966,-122.433557395862
BANKS ST 100,37.7408238475758,-122.412630000909
TOLAND ST 900,37.74123249,-122.40091124
22ND AVE 2400,37.7418634238889,-122.478843350833
22ND ST 1500,37.757593135,-122.3965409
GOUGH ST 1900,37.791386905,-122.4258228325
THOMAS AVE 1000,37.725672,-122.38363588
09TH ST 400,37.77182858,-122.409355374
DESMOND ST 0,37.7110640231579,-122.405009335263
11TH ST 400,37.76977749,-122.41189672
PARIS ST 700,37.7172814856,-122.4382711548
FLORIDA ST 1400,37.7489126372727,-122.409689085151
14TH TI ST 700,37.82968405,-122.37146112
CIRCULAR AVE 500,37.727855935,-122.445050265
QUINTARA ST 0,37.74908467,-122.466000287143
BALBOA ST 4700,37.775293046,-122.509640811
JONES ST 2200,37.8018956060606,-122.416045462121
OSGOOD PL 0,37.797945432,-122.403108781
JUDAH ST 0,37.7623637536364,-122.462492032727
CORBETT AVE 300,37.7597830195555,-122.445402351778
ORTEGA ST 3400,37.7512791916667,-122.500500315833
VAN NESS AVE 800,37.7832540925,-122.4208911675
MONTGOMERY ST 200,37.7913762253333,-122.402437809333
34TH AVE 400,37.780738932353,-122.494401062206
GROVE ST 2100,37.7741043180952,-122.452043751905
GENERAL KENNEDY AVE 1000,37.80082229,-122.45152686
OFARRELL ST 700,37.7852075333333,-122.41714226963
HAYES ST 1700,37.7740377777083,-122.445203778125
36TH AVE 2200,37.7450614036364,-122.493793716364
PACIFIC AVE 900,37.7963533925,-122.410800601731
46TH AVE 1500,37.7575989339583,-122.505714107083
03RD ST 4100,37.740049438,-122.389126296
HARRISON ST 2600,37.7550393978947,-122.411934124474
HOWARD ST 1300,37.7746017741667,-122.413644673333
SCOTT ST 100,37.7709224392857,-122.435291155
MIGUEL ST 100,37.7381748971429,-122.428602094286
CAYUGA AVE 1200,37.719246661875,-122.44299613625
35TH AVE 2400,37.7413305516279,-122.492754103721
MIRAMAR AVE 0,37.7190686041026,-122.458200238462
ELLIS ST 600,37.7843281257576,-122.416764853333
NORIEGA ST 3900,37.7529102428571,-122.505896093571
CALIFORNIA ST 2700,37.7882650760714,-122.439731333929
HAYES ST 1000,37.7753031488889,-122.433388496667
BRUSSELS ST 500,37.7253244632,-122.4048595788
BRYANT ST 700,37.7769035441176,-122.401344962647
25TH AVE 1300,37.7622705834146,-122.483499069756
TREAT AVE 700,37.758146986875,-122.413528926458
NEY ST 100,37.730083644375,-122.427207684167
TARAVAL ST 600,37.7431974112,-122.4729997484
HARVARD ST 0,37.72855503625,-122.42152287875
MARIETTA DR 0,37.7419464565854,-122.449366079756
MISSION ST 5500,37.7120694988636,-122.445319202273
POWHATTAN AVE 1000,37.74143635,-122.409878534286
DORADO TER 700,37.72562677,-122.46163132
PAUL AVE 400,37.7234089828571,-122.399505445714
33RD AVE 1700,37.7545657297561,-122.491566456341
WINDING WAY 300,37.709352740625,-122.437670742292
KENWOOD WAY 100,37.7281855669231,-122.461758245769
GOUGH ST 1400,37.78645729,-122.4250282725
23RD AVE 1900,37.7512328228571,-122.48056039881
GRANT AVE 100,37.7882183807143,-122.404997882143
BEACH ST 0,37.807926335,-122.409963585
NEWBURG ST 0,37.746001348421,-122.434254136842
EUCALYPTUS DR 1300,37.73104782,-122.48575282
36TH AVE 1600,37.756241712,-122.4945766804
SOUTHERN HEIGHTS AVE 100,37.7582729633333,-122.401457306667
CRESCENT CT 300,37.71114511,-122.38851414
INGALLS ST 2500,37.72313772,-122.38895401
FRANKLIN ST 2200,37.795105834,-122.425133109
ELK ST 0,37.7365562090909,-122.439514630909
13TH ST 100,37.7696801416667,-122.416914906667
MAYFAIR DR 0,37.785866805,-122.450446086429
HAWKINS LN 0,37.73490898,-122.383903991429
MIDCREST WAY 0,37.7477052010345,-122.449363764828
HAIGHT ST 900,37.7711892051724,-122.437861760862
SUTTER ST 800,37.7884713409091,-122.414326301212
PACHECO ST 300,37.7490716148276,-122.462841405172
HYDE ST 1400,37.7941523133333,-122.418014190702
LISBON ST 200,37.7243482530952,-122.431855222619
WAWONA ST 1400,37.73762861875,-122.48233877875
MARTIN LUTHER KING JR DR 2000,37.76550084,-122.50672727
TURK ST 1400,37.7806511966667,-122.432959316667
42ND AVE 1500,37.7576650882353,-122.501290128824
HAYES ST 2100,37.7732078895,-122.45170297275
LAWTON ST 1200,37.7579164490909,-122.476208447273
FLORIDA ST 1300,37.75033448725,-122.40991950925
45TH AVE 700,37.7743646093617,-122.505819237234
CONCORD ST 0,37.7129457769565,-122.44289733913
COLE ST 900,37.7653758427273,-122.449962586818
LYELL ST 100,37.730790925,-122.43129344
CABRILLO ST 4700,37.77346841,-122.509322576667
PACIFIC AVE 800,37.7967949723529,-122.409305487059
GRANT AVE 200,37.7891673652632,-122.405295667895
MONTEZUMA ST 0,37.7459520693478,-122.416077448478
NAVAJO AVE 0,37.720017015,-122.443861848333
RANDOLPH ST 500,37.714214165,-122.467536825
CARROLL AVE 1100,37.72008572,-122.38470228125
19TH AVE 3200,37.72978568,-122.47403565
HAHN ST 0,37.7140506619048,-122.415049013333
CAPISTRANO AVE 300,37.7260512206897,-122.438401251034
LEAVENWORTH ST 2500,37.8045177466667,-122.4183065825
07TH ST 900,37.76982895,-122.40010115
CESAR CHAVEZ ST 1300,37.74975398,-122.39081066
HOLLOWAY AVE 1400,37.721404184,-122.473522377
32ND AVE 300,37.7826808031818,-122.492238522727
PACHECO ST 400,37.750658015,-122.4641829725
OAK ST 1100,37.7729279253846,-122.438358069615
GEARY BLVD 8200,37.7790623577778,-122.507787817778
RHODE ISLAND ST 200,37.76682663,-122.40266617
FRANCE AVE 500,37.7179838525,-122.433971575
RIVERA ST 1700,37.7463910466667,-122.48507339
NELSON RISING LN 700,37.76944026,-122.39330278
POWELL ST 1100,37.795138574,-122.409838422333
WOOD ST 100,37.78143456625,-122.448868655
CONRAD ST 100,37.7369748255555,-122.436277173333
LYON ST 2200,37.7914060171429,-122.446196768571
CARMEL ST 0,37.7608407631429,-122.447840467143
LEDYARD ST 0,37.7332072409091,-122.401962963409
FALMOUTH ST 0,37.77914512,-122.404137556667
39TH AVE 800,37.7728055948837,-122.499289416744
12TH AVE 500,37.7778618219149,-122.470497275745
TALBERT ST 100,37.7101135578378,-122.40651453027
ERVINE ST 0,37.7170836626087,-122.408453646522
ESTERO AVE 0,37.723345198125,-122.470226214375
RIVERA ST 3500,37.745517155,-122.504339865
GREEN ST 1200,37.7981306077273,-122.419771014242
QUINTARA ST 1700,37.74815345,-122.4841356
MARIN ST 1000,37.7491032825,-122.3869647725
19TH ST 1200,37.7614258031579,-122.394992779474
LAWTON ST 3400,37.756925438,-122.499731307
POWELL ST 1000,37.794307878125,-122.409631561562
SACRAMENTO ST 1800,37.7911336581818,-122.423440923636
HOLLISTER AVE 1000,37.7191868384091,-122.391464357727
10TH AVE 1500,37.759377712037,-122.467042579815
TOMPKINS AVE 600,37.737105868,-122.412561188
24TH ST 2400,37.753118122973,-122.403890323514
INGALLS ST 1100,37.7302129,-122.37898417
PINE ST 400,37.7915941963636,-122.403497488182
20TH AVE 700,37.7737809147059,-122.478888529559
ANDERSON ST 300,37.73859558,-122.4153992225
PIERCE ST 2400,37.79261646,-122.438200235
PANAMA ST 100,37.7094465233333,-122.468711526667
GALEWOOD CIR 100,37.7523496172464,-122.45693680058
41ST AVE 800,37.7727680456863,-122.501388385882
BAY SHORE BLVD 1200,37.728494706,-122.40237062
SLOAT BLVD 2600,37.7357147633333,-122.502660876667
REEVES CT 1100,37.828899276,-122.376198322
ALEMANY BLVD 3000,37.7108754472414,-122.453791907931
PIXLEY ST 0,37.7987812933333,-122.433367148333
TARAVAL ST 800,37.7431790766667,-122.475063394444
HOLYOKE ST 900,37.7200643271429,-122.405503501429
HEAD ST 100,37.709801822,-122.464308764
GOETHE ST 0,37.7082834375,-122.4582004025
ANDERSON ST 200,37.7396603234091,-122.415194142273
HANCOCK ST 0,37.7604064619149,-122.429347635532
GEARY BLVD 7400,37.7795328425,-122.499161496667
ARKANSAS ST 400,37.7606418164865,-122.398317378649
CESAR CHAVEZ ST 4300,37.7471188906061,-122.436997738788
POST ST 1600,37.7858386307143,-122.4289709325
PACHECO ST 1600,37.7503622272727,-122.477825533636
FOLSOM ST 2600,37.75492655375,-122.414350394063
SELBY ST 1100,37.74030347,-122.399487985
CORBETT AVE 700,37.7548248184,-122.4423569444
ELLERT ST 0,37.73843749,-122.418462447778
EUREKA ST 200,37.7583836786441,-122.438000600339
IRVING ST 2800,37.763028245,-122.48835547
24TH AVE 2400,37.741809576579,-122.481005091053
TOCOLOMA AVE 300,37.710894405,-122.398370848182
DOWNEY ST 0,37.7681798442857,-122.447504568333
MOLIMO DR 0,37.7368314846154,-122.447008751538
BALBOA ST 3100,37.7758535035,-122.492520159
LISBON ST 500,37.7196268548837,-122.435399512093
INGALLS ST 2700,37.72201123,-122.390315725
FOREST VIEW DR 0,37.7332968455556,-122.483695415111
HYDE ST 2600,37.8052758978947,-122.420254954474
19TH AVE 400,37.779283192,-122.478259177556
CHURCH ST 1100,37.752601574697,-122.427501412879
WEBSTER ST 1900,37.788624554,-122.432143528
NAPLES ST 700,37.7170103132,-122.4340938986
COLLEGE AVE 500,37.7325645118182,-122.423561439091
10TH AVE 2100,37.7486014325,-122.4663777425
DIAMOND ST 1900,37.7420977842857,-122.435163604286
BRUSSELS ST 1100,37.71821791,-122.401880078333
BRODERICK ST 3200,37.8002214829167,-122.444598845
MISSION ST 800,37.7837316021739,-122.405097143913
LINCOLN WAY 800,37.7656616025,-122.466883045
HARLOW ST 0,37.76423344,-122.429489795
FILBERT ST 2700,37.7969226448571,-122.444886831429
RHODE ISLAND ST 700,37.7602355383784,-122.402100165676
FELL ST 1900,37.7727212370968,-122.450078010968
SABIN PL 0,37.79302588,-122.40685623
BAKER ST 1000,37.780885821875,-122.44187497125
MAJESTIC AVE 0,37.7178141016667,-122.451210134167
MISSION ST 2200,37.7609063073214,-122.419287170357
22ND ST 3400,37.7551470213636,-122.424392900455
13TH TI ST 400,37.82772225,-122.37404211
FAIRFAX AVE 1300,37.73972363,-122.384577058
OCEAN AVE 1400,37.7240911294737,-122.457701958421
POTRERO AVE 1000,37.7553524407692,-122.406831228846
CRESTMONT DR 100,37.7551793714286,-122.459249047857
ARELIOUS WALKER DR 2500,37.71962451,-122.38428529
23RD AVE 2000,37.7493775915217,-122.48044012413
SAN BRUNO AVE 3400,37.7184115323529,-122.400544660588
BAY ST 2300,37.8014493753846,-122.445703463846
WEBSTER ST 3100,37.79965866,-122.43420431
JENNINGS ST 2400,37.72474003,-122.39044681
MORSE ST 200,37.7127852554545,-122.439986040909
TEXAS ST 100,37.7644316538889,-122.395843337222
FRANCISCO ST 1400,37.8026160555882,-122.429058067647
TAYLOR ST 400,37.786271405,-122.411520951667
02ND AVE 1200,37.7652966265,-122.458911166
CLEMENT ST 2400,37.7819904403333,-122.485336050333
SILVER AVE 1200,37.7306089952174,-122.411503401087
SAM JORDANS WAY 1600,37.74128546,-122.38933027
16TH ST 900,37.7664582481818,-122.395773825455
SOUTHARD PL 0,37.80135925,-122.41903134
TURK ST 1500,37.7799722063158,-122.434498555789
LEAVENWORTH ST 1600,37.7962363729167,-122.416761947083
26TH AVE 200,37.7846357198077,-122.486150394808
PINE ST 0,37.79231704,-122.3980809
INDIANA ST 1300,37.7538774333333,-122.39053493
DAY ST 300,37.7426984543478,-122.429994208261
WALLACE AVE 1400,37.7259016405556,-122.388255046667
03RD ST 600,37.7795258842105,-122.393537443684
GEARY BLVD 4000,37.781213172,-122.462560634667
FELL ST 400,37.7758042787097,-122.425262580968
GEARY BLVD 7200,37.779364104,-122.497111509
SILVER AVE 2300,37.73718357,-122.39731867
CORDOVA ST 300,37.7105879464286,-122.435126690714
TURK BLVD 2800,37.7778034771429,-122.45237442
23RD AVE 300,37.7812283763158,-122.482533415
DELANO AVE 700,37.7195492845455,-122.44559683
16TH ST 700,37.7664856275,-122.39326213
BRIGHTON AVE 100,37.7208879315385,-122.455096894103
HILLCREST CT 0,37.7362731422222,-122.453130292222
TREAT AVE 900,37.755193118,-122.413197575667
CABRILLO ST 3800,37.7737700818182,-122.499884052727
06TH AVE 100,37.7857940804762,-122.464651521429
FREDERICK ST 300,37.7668376478688,-122.44909065541
25TH ST 3100,37.7510718377778,-122.413036364074
VALLEJO ST 2000,37.7957802003704,-122.431042693704
VAN NESS AVE 3200,37.80579897,-122.42507509
WEBSTER ST 3000,37.7986943009677,-122.434075776129
ANZA ST 2500,37.7785405833333,-122.475445821905
KEYSTONE WAY 0,37.7268378818182,-122.462585242045
LAKE ST 2500,37.7857184291667,-122.486733469583
18TH AVE 1500,37.7589544683333,-122.4757261025
GREAT HWY 700,37.7742366910714,-122.510739869286
33RD AVE 1300,37.76193672125,-122.492093945156
BEAVER ST 0,37.7649989102041,-122.434265456531
KALMANOVITZ ST 0,37.72846183,-122.39679649
WEDEMEYER ST 1800,37.78884183,-122.47450852
TARAVAL ST 3200,37.7420270427778,-122.500926375
CALIFORNIA ST 7000,37.78361519375,-122.49292368
KIRKHAM ST 2500,37.7593081457143,-122.488036492857
VALLEJO ST 1300,37.7971495180392,-122.419532585686
WEBSTER ST 2000,37.789672938,-122.432333246
SAINT FRANCIS BLVD 0,37.7347693425,-122.47027186
19TH AVE 2300,37.7440563895918,-122.475695904286
SACRAMENTO ST 1300,37.7922459288372,-122.415131758605
MASON ST 1400,37.7966739902941,-122.411996876471
CARR ST 0,37.7217520845455,-122.396986142727
FELTON ST 1300,37.7265752433333,-122.417888591111
NEWCOMB AVE 1500,37.734873668,-122.3886587228
FORTUNA AVE 0,37.7806337466667,-122.442841544222
FULTON ST 4500,37.7729636326667,-122.48044394
WALNUT ST 400,37.787418935,-122.448802056667
TURK ST 200,37.78288611,-122.413425417931
EUREKA ST 0,37.7615004540476,-122.438337697857
16TH ST 2500,37.7653540366667,-122.411920813333
GROVE ST 900,37.7765435628,-122.432068702
37TH AVE 2600,37.7375238766667,-122.494960900417
36TH AVE 400,37.78048842,-122.4964241575
NEWCOMB AVE 2200,37.7418695133333,-122.401582004444
